PCA0,PCA1,PCA2,target
-4.56092822945554,3.5405781682931616,-1.2813237510650877,0
-2.540976334244205,1.1615680491347375,-1.734517069675006,0
-6.706214612375143,-0.9309941998690465,2.1124718934465645,0
-6.657092455322401,-0.9521536789378672,2.5838460097753604,0
22.492349830415655,-0.9548483353983525,0.10733494140027665,0
5.465374179633863,-8.33540354962319,-4.295686829372441,0
-5.043298055802389,-1.9140751794176951,1.3244292935766382,0
-8.162530203938212,-0.12259448020228836,-10.102266098878511,0
-7.216334249754471,-0.644684895720262,-2.1373036124770652,0
17.89729679238579,-15.842191489710052,-9.106760750514262,0
5.436682597153558,-8.231667046284619,2.4423469941938,0
-5.9663300214393225,0.9709486022380733,-0.4453782466495136,0
3.0979939112182873,1.3380937560811543,3.347818230723348,0
-0.14879304137511168,-4.946916543596702,-0.6712131825414935,0
-4.359732423144528,2.347042331693004,4.51420749257193,0
-7.047949882079443,-0.7740819114459885,-0.5771625370289949,0
9.11839553700776,-10.287567715401048,25.80232234179404,0
-6.225704468241255,-1.2116209084786267,6.293269135932951,0
-8.037263600316626,-0.16805992114232388,-9.121694373624138,0
2.8562282508156374,-6.746611859117553,-4.516214480166499,0
1.8074420347865663,5.519609993451434,-5.751683347905854,0
-5.278739543275952,-1.8590519318341079,-0.07602026324916376,0
8.870826555764443,24.716283997531658,2.418042837969296,0
-2.5468938152472407,8.171747191143515,-6.297460065840775,0
-0.03830629670559921,6.685201837589859,-7.0458194386834645,0
-7.220049748534047,-0.6726906779143998,-2.1341323319474004,0
-5.52432622483027,-1.591140678260862,12.170013782296106,0
-7.600522360243797,-0.41865275182467,-5.454878381105999,0
-7.3796432316309355,-0.5553290004961389,-3.5362056247838547,0
-5.367866959217937,0.6337107171702726,4.667338962726305,0
-7.317469472600938,-0.6077633919567441,-2.8840756668235557,0
-0.3952450095749044,1.1075598105924365,-2.995001722683188,0
34.13577700650959,9.458202182166957,-3.2577340676227364,0
-7.518248044921226,-0.4728138358091243,-4.618253959338901,0
-1.27218379000785,-4.2301243800110715,-3.0236022037392805,0
-6.849932954742483,-0.8535658875351213,1.0509870914423511,0
-1.614405259622263,-4.020999874907927,-6.236443948988664,0
8.603871107236323,24.89478437001016,0.13646001389655493,0
-4.966897793969843,1.6041144577390158,3.3601911630524377,0
-6.475425723445298,-1.0156942879991107,3.9398204855661794,0
-7.268646429976179,-0.5800627486515342,-2.7043666423734716,0
3.40640565688915,16.300114098254607,0.28654562277902745,0
-1.8397457983563654,7.836799751254001,-0.629952290055167,0
-6.735718621456471,-0.9025730805212901,1.7638498983546802,0
7.681716512983147,25.396275910420115,-7.514678563411089,0
19.58754715832225,-16.699523422722265,4.588428193409449,0
1.2723568068473337,-5.791298660275959,-3.399873369932153,0
-6.389486537416835,-1.0503134151038067,4.507943299674996,0
-6.450121349298808,-1.0402690497506744,4.169024568444978,0
8.884843780888941,24.696813704308585,2.8639430131563306,0
-7.192667609919836,-0.6638461671675142,-1.8691959687698616,0
4.546868509111867,-7.800219284865745,-4.704378860484102,0
-6.608743772924038,-0.9741566842270942,2.988651370322029,0
-2.014494381738263,-3.84833092863142,5.6816499110606244,0
-6.8072663033315575,-0.8429098506170977,1.2405313891368384,0
5.28683208636893,-8.176973525588886,1.42654956160839,0
-6.952316691953042,-0.812702692507347,0.2022040830051254,0
-7.854459813975564,-0.28820073625409454,-7.417011921092475,0
-5.036079189342532,-1.9683155840532867,-5.579879188557582,0
-6.993629824770137,-0.7609553202421768,-0.2764641669394287,0
-7.582993144542263,-0.42626855587095297,-5.258961465509724,0
-5.168654121842383,-0.7287360079798604,-3.7717167724525438,0
-7.572951105004305,-0.48156753014013826,-4.92014258351701,0
14.843718832335373,-2.2754103058576303,-5.848664048606702,0
-7.301534980235906,-0.6075132900770669,-2.806071012654994,0
-1.9035820942273969,7.853303917912648,-0.95734028151451,0
5.234539734596002,-5.8849810269714276,-7.615715019914366,0
-7.921753578639644,-0.22683585431702868,-8.230602035042436,0
-7.60867760859388,-0.41935829702980687,-5.4113242339640815,0
-6.397949224081262,-1.2071338948227734,-2.0766552637903386,0
8.450322208681047,24.955260952743902,-0.9575705217182776,0
-6.5739918634303125,-1.102401441402862,-3.664465784653932,0
-7.223318184988276,-0.6303721420292976,-2.133365033039172,0
-7.181988381970173,-0.5995030813838741,-2.1268387641573074,0
6.085803923396741,-8.590245285466453,0.3494739014560684,0
12.290658712924964,-10.02541141933168,8.026894961054364,0
-1.1485929090311846,-4.214379313344233,12.318825108106642,0
20.966361202412013,-17.484630682204674,16.349178338003536,0
-0.9177154576712422,9.622760752041886,-1.5586148449036663,0
-7.549049121164416,-0.4309177132547406,-5.25597923401201,0
19.612539677880225,18.16658668729157,-8.92310918140244,0
-5.993695576498623,0.9497490097779074,-0.5016621636911969,0
-7.229939193160659,-0.6610913356586595,-2.1134096816036094,0
-6.002192182370844,-1.254482668906791,7.752343779996253,0
-6.821983842131893,-0.7962956277990739,0.8007139940835497,0
-7.257116864663493,-0.6562758009812077,-2.288899554665289,0
-7.367421512179936,-0.5411139262324514,-3.4616854393756595,0
-3.9961505733970166,1.0236304701695569,11.839222833137185,0
27.84415107271052,-4.1879109048410035,9.20490618694103,0
18.971651893025175,-16.456461060736274,0.27106087100492565,0
-0.3117606889211382,12.634195139406058,-9.146651099839955,0
-7.274163773578306,-0.6430464425750185,-2.5036768532624905,0
-4.1798184584832985,3.423874569047229,1.3294704143351537,0
-7.434232425555238,-0.5283224212292751,-3.9494632002976564,0
28.186324862163396,-2.061662546085909,3.0544264079503276,0
-7.178756705371666,-0.6700141812245148,-1.7448456393965972,0
-7.217521838371591,-0.6294967234497301,-2.2029588866818335,0
-7.111222912101944,-0.6876819058803222,-1.3303569766557668,0
-6.761649122962003,-0.8988309236419043,1.7371320765807468,0
-6.173636055458454,-1.17626824124889,6.35605015863513,0
-7.559710606062275,-0.4643368905622005,-4.9188007905059505,0
-3.060824581374667,-3.1877189660792298,-3.467604616894847,0
-6.7763952901176605,-0.8642662628741455,1.451353400510256,0
-6.610058463553555,-0.9909898559431597,3.0408561960244422,0
-6.843754499379071,-0.8345029175094226,0.9126876672299247,0
0.1976012171263082,-5.042812971003399,9.401716234155963,0
-5.26532269250382,1.6678295740429956,1.478839116581409,0
-6.888031452188786,-0.8111575756533297,0.43852566179363,0
-7.412779710017289,-0.5305944908836484,-3.7972121243517387,0
-5.978140148797894,-1.3276615628820736,8.321140778354712,0
3.5798218946848133,-4.776065439874986,7.437382256600374,0
7.955058957005923,25.278454369593966,-5.554533787945001,0
-6.509126568275413,-1.0437084934704428,3.7893360432114296,0
-2.7611261200672037,2.611635601641318,6.056111979513367,0
-7.045921306958759,-0.7704905061989651,-0.5359081248222042,0
-2.4138155356970445,2.38098762136174,9.09187058604736,0
-6.205449065768294,-1.2523060921202172,6.706975659931348,0
33.71485328973667,9.662937400837178,-6.270970161805876,0
3.4538816182368848,16.3252957017092,0.2944893657611664,0
-7.1551088411065855,-0.7113694774194035,-1.3990893647208702,0
-5.102176468762301,1.5032478780232106,3.0864311786117913,0
-7.679038889753114,-0.4100948038040766,-5.944875647502697,0
-2.163455941544231,-3.662825927826046,-3.6156476872425216,0
-7.051714552280185,-0.7629153601153257,-0.6416254483751033,0
-7.27548018683231,-0.5656844365656722,-2.7497475202402004,0
-7.884273931608005,-0.26799276457874616,-7.806888056804272,0
-5.790436900768023,0.7845278164195784,1.2100413299953043,0
-6.194855343528712,-1.2513953217734985,6.707522142361932,0
-6.623703364048232,-1.0061878460917604,-4.4821071335437805,0
-1.7867137313675676,7.72929833251745,0.2416695736427018,0
-6.919848743872216,-0.8550926987241427,0.6684841668140199,0
7.542747532088336,25.492296618204485,-8.884215754370576,0
-7.110309922108437,-0.6946890838147182,-1.2815541695383574,0
-5.69148797453035,-1.434941291967333,10.395746372450239,0
-7.271211753379468,-0.5882418958937018,-2.768229877529562,0
34.76709656581125,9.05079416964148,2.2150806998762707,0
-2.1312123362297104,7.942402389299541,-2.8511908441883973,0
-6.745179663508465,-0.9070281060810512,1.9362636256514758,0
0.25948664839729324,12.336860764895679,-4.47949594110645,0
-7.644802657454878,-0.4254193750580667,-5.5344494942305,0
-6.137936154139441,-1.1601995868680495,6.4809403493348094,0
-4.765633193353882,3.784934419811247,-3.607218421670716,0
-6.170238971822822,2.1810803244631676,-6.256097579922345,0
-4.795414846278531,-1.917784528095871,17.976969929601836,0
-5.90972674780743,-1.3821469502328791,8.939132021037882,0
-6.719813219222049,-1.0425605334464676,2.45915145092617,0
8.82992462306967,-4.371259389412627,9.19069438186936,0
-6.812311551615198,-0.8425108928822307,1.1555485068547557,0
2.5540458935196644,11.16568334438219,14.384604912676089,0
-4.403699914909747,0.10160025951280367,12.602729300499238,0
-5.712931809394836,-1.44350423280314,10.369916049166758,0
-7.610395780791706,-0.41896673232660303,-5.359322214361114,0
-5.305418059143098,-1.775794879409358,-0.7035462257764951,0
-6.942912198323255,-0.773082421850654,-0.016656544502135846,0
-7.621229112623857,-0.44419578878659677,-5.415662393091463,0
-6.9112073168399535,-0.8359373903085052,0.563335945748397,0
-6.92733773134655,-0.8176233303670329,0.40707537231029745,0
-6.730143170037816,-0.9382378104564323,2.0752470195609947,0
-7.376693152243788,-0.5422594484739747,-3.5302922404810526,0
8.712369051718301,24.831036216218028,1.1041248788050464,0
-4.422286863455895,1.245714627528617,8.25876094180055,0
-5.981918344186668,-1.4020575457883597,-6.300986351148068,0
17.082878403626104,1.021956552622729,-3.9190256502723324,0
-7.216252162119965,-0.6528552964064709,-2.0662327727224614,0
-4.230222934275894,-2.3773279195169637,8.399779501962529,0
18.870831855486088,-12.98730841503416,-13.657378885802562,0
-3.144345369181418,2.711097359894854,-4.129734107342712,0
